Word	Similar_Word	Sense_id	Semantic_Similarity
university	ohio	1	0.7386571
university	cal	1	0.73782873
university	purdue	1	0.7356676
university	furman	1	0.73460996
university	wisconsin	1	0.73310006
university	villanova	1	0.72952896
university	mississippi	2	0.72796077
university	grambling	1	0.7270345
university	fresno	2	0.72591436
university	pepperdine	1	0.72470284
university	emporia	1	0.7237336
university	illinois	1	0.72317344
university	peay	1	0.7226828
university	austin	1	0.71938264
university	tennessee	2	0.7165978
university	unlv	1	0.714185
university	mountaineers	1	0.71401453
university	boise	1	0.7103334
university	quarterback	2	0.7098648
university	millsaps	1	0.7083747
university	spartans	1	0.7083056
university	bucknell	1	0.706946
university	delaware	2	0.70558953
university	colgate	1	0.7053723
university	kansas	1	0.7044258
university	arizona	2	0.703123
university	moundbuilders	1	0.70149744
university	campus	1	0.8103685
university	polytechnic	1	0.7700941
university	renmin	1	0.72824097
university	university	4	0.72822326
university	institute	1	0.72223455
university	technology	1	0.7213212
university	school	4	0.7023346
university	universityas	1	0.7007675
university	medical	1	0.6613285
university	technological	1	0.6593091
university	touro	1	0.65733176
university	department	1	0.6562712
university	california	3	0.6541071
university	medicine	1	0.6535068
university	universities	2	0.6526418
university	diliman	1	0.65144247
university	graduate	3	0.6469996
university	hofstra	1	0.64508134
university	faculty	1	0.64405054
university	health	4	0.64132106
university	sciences	2	0.6404007
university	florida	2	0.6391364
university	technical	2	0.6381429
university	library	1	0.6299095
university	nanosystems	1	0.62698936
university	berkeley	1	0.6255721
university	veterinary	1	0.62488854
university	tokyo	2	0.6238103
university	campuses	1	0.6235955
university	loyola	1	0.6226524
university	fudan	1	0.62077546
university	branch	5	0.619928
university	uplb	1	0.61789596
university	dongsan	1	0.6176577
university	agricultural	2	0.6171288
university	university	3	0.61507696
university	mahidol	1	0.61407334
university	mitaka	1	0.6136002
university	keimyung	1	0.61356765
university	umist	1	0.61125064
university	art	2	0.6082355
university	gakuin	1	0.6058087
university	ritsumeikan	1	0.6056384
university	ucsf	1	0.6053131
university	massachusetts	3	0.6043704
university	keio	1	0.6026766
university	concordia	1	0.6011052
university	peradeniya	1	0.6010419
university	nursing	1	0.60045165
university	hangchow	1	0.599115
university	yale	1	0.8696251
university	economics	1	0.8564467
university	law	2	0.85637534
university	harvard	1	0.84976786
university	stanford	1	0.84760714
university	princeton	1	0.84740275
university	college	2	0.8467885
university	school	4	0.83978003
university	medicine	1	0.83018863
university	cornell	1	0.83017117
university	mathematics	1	0.82214314
university	philosophy	1	0.8173718
university	graduate	3	0.8173006
university	columbia	1	0.81427246
university	mcgill	1	0.81098026
university	psychology	1	0.8086994
university	anthropology	1	0.80610573
university	physics	2	0.7988894
university	studied	1	0.79781485
university	rutgers	1	0.7946116
university	institute	1	0.794312
university	graduated	2	0.78487384
university	ucla	2	0.78359735
university	sociology	1	0.7825832
university	berkeley	1	0.7775953
university	mit	1	0.7763655
university	faculty	1	0.7752354
university	medical	3	0.7710989
university	brandeis	1	0.769317
university	undergraduate	2	0.766997
university	phd	1	0.7650937
university	ba	2	0.7641254
university	llb	1	0.7609195
university	divinity	1	0.76041305
university	fordham	1	0.7600432
university	cambridge	1	0.75829023
university	llm	1	0.7566508
university	professorship	1	0.75353724
university	art	2	0.7527763
university	dartmouth	1	0.752014
university	theology	1	0.7478582
university	michigan	1	0.74689585
university	professor	1	0.74662024
university	taught	1	0.7464614
university	journalism	1	0.74483544
university	swarthmore	1	0.74419487
university	majored	1	0.7436754
university	georgetown	1	0.7432152
university	oxford	2	0.74202925
university	mba	1	0.73803604
company	steamship	1	0.7397214
company	pacific	5	0.7105514
company	traction	2	0.70879847
company	isthmian	2	0.6798794
company	steam	2	0.6750612
company	uraga	1	0.6722179
company	vgn	1	0.67107064
company	electric	1	0.6576485
company	operating	1	0.6555786
company	bedt	1	0.6508677
company	esso	1	0.64924246
company	railroad	2	0.64790565
company	railway	5	0.646754
company	manufacturing	2	0.63923776
company	steel	4	0.6338298
company	nedlloyd	1	0.6338115
company	lackawanna	1	0.6257823
company	co	1	0.61641884
company	coal	2	0.61591697
company	herreshoff	1	0.61547214
company	elswick	1	0.61503434
company	steamships	1	0.61480665
company	cnor	1	0.6147638
company	construction	5	0.6124167
company	cable	4	0.6121824
company	sternwheeler	1	0.60996187
company	rifles	2	0.6078284
company	shipbuilding	2	0.6071524
company	foundry	1	0.60664856
company	engineering	4	0.60165185
company	cp	2	0.6010107
company	lykes	1	0.60029835
company	thc	2	0.59629744
company	badgerline	1	0.5950338
company	steamers	1	0.59458596
company	horsecar	1	0.5945658
company	zidell	1	0.5939571
company	armstrongs	1	0.5937227
company	maudslay	1	0.5937033
company	ferryboat	1	0.59311324
company	telegraph	2	0.5920082
company	collieries	1	0.5912265
company	antecedent	2	0.59113365
company	tilling	1	0.59028906
company	tramways	1	0.5872036
company	icebreaking	1	0.58632404
company	depot	2	0.5860475
company	canadian	4	0.58560693
company	shipyards	1	0.5848694
company	light	2	0.5846249
company	ltd	1	0.8027559
company	corporation	3	0.8019781
company	holdings	1	0.7871309
company	subsidiary	1	0.7848273
company	diversified	2	0.77638435
company	limited	3	0.77023613
company	llc	2	0.76902443
company	wholly	1	0.7364448
company	firm	2	0.73461115
company	inc	5	0.732405
company	plc	1	0.73227394
company	headquartered	1	0.7303381
company	manufacturing	2	0.7303154
company	technologies	2	0.7158385
company	fabless	1	0.714413
company	ltd	2	0.71117264
company	txu	1	0.70371264
company	manufacturer	1	0.7030789
company	retailer	1	0.70305514
company	pharmaceutical	2	0.7015008
company	corp	1	0.7007078
company	corp	2	0.69799775
company	private	1	0.6966969
company	privately	1	0.6931836
company	software	3	0.69195014
company	plexus	2	0.6915917
company	acquired	2	0.6912668
company	biopharmaceutical	1	0.68959624
company	industries	2	0.68894726
company	supplier	1	0.6811955
company	distributor	1	0.6804572
company	wholesale	1	0.67751724
company	owned	2	0.6768107
company	manufactures	1	0.6755954
company	alarmforce	1	0.6748436
company	global	3	0.6744627
company	holding	2	0.67436075
company	consultancy	1	0.67320675
company	inc	2	0.6710656
company	investment	3	0.6708155
company	pty	1	0.6688092
company	owns	2	0.66632
company	foods	2	0.6629668
company	vanco	1	0.66119266
company	subsidiaries	1	0.661024
company	metals	2	0.6599324
company	solutions	3	0.6598961
company	retail	2	0.65799326
company	retailing	1	0.65791774
company	nyse	1	0.65720785
company	weatherly	2	0.7654635
company	companyas	1	0.750915
company	talktalk	1	0.7396103
company	ipo	1	0.7271947
company	stock	2	0.7230008
company	esselte	1	0.717953
company	business	1	0.7135723
company	usaa	1	0.7081235
company	kkr	1	0.70288205
company	revlon	1	0.7012026
company	glam	2	0.6971214
company	pendaflex	1	0.69706166
company	emachines	1	0.6952211
company	istel	1	0.69483405
company	bankas	1	0.69310707
company	spinout	1	0.69250786
company	acquisition	1	0.6920832
company	shareholders	1	0.6901937
company	profits	1	0.6896108
company	shareholding	1	0.68837446
company	rjr	1	0.6857707
company	sales	2	0.68556756
company	buyout	1	0.68195206
company	liquidating	1	0.67926204
company	stake	1	0.6792306
company	nabisco	1	0.6787339
company	handelsbanken	1	0.6755154
company	kpe	1	0.67533326
company	idt	1	0.67528987
company	shares	1	0.66824037
company	nyse	1	0.66560376
company	iinet	1	0.66399187
company	txu	1	0.6582206
company	market	3	0.65686065
company	assets	1	0.6557345
company	forex	1	0.6556824
company	retail	2	0.65559405
company	brand	3	0.6550137
company	ipos	1	0.654979
company	firm	3	0.6525244
company	investment	1	0.65174955
company	shareholder	1	0.6515662
company	tpg	1	0.6515576
company	product	2	0.65088266
company	euk	1	0.6495149
company	electrolux	1	0.6483585
company	companies	1	0.6465826
company	stockholders	1	0.6464444
company	paypal	1	0.64598763
company	fdic	1	0.64549094
site	interest	3	0.71987677
site	unesco	1	0.68566614
site	archaeological	1	0.6788693
site	monument	1	0.66538864
site	paleontological	1	0.6545596
site	sssi	1	0.65212625
site	heritage	1	0.64726454
site	archeological	1	0.64037836
site	scientific	1	0.63689107
site	sites	1	0.6001446
site	protected	2	0.5801582
site	monuments	1	0.57695085
site	marker	1	0.5753128
site	designated	2	0.55611795
site	national	5	0.55505985
site	muleshoe	1	0.5523203
site	reserve	2	0.5388948
site	cemetery	1	0.53577125
site	gunung	1	0.5341443
site	listed	1	0.53237665
site	preserve	3	0.5323604
site	historic	4	0.5319026
site	archaelogical	1	0.5289827
site	nki	1	0.5217155
site	natural	5	0.5197928
site	nodena	1	0.5179867
site	historical	3	0.51434124
site	wetland	1	0.5136891
site	park	2	0.5132574
site	parkin	1	0.5122986
site	archeological	2	0.5115782
site	ramsar	1	0.50991476
site	battlefield	2	0.50831413
site	nature	4	0.5077692
site	heritage	3	0.5054967
site	museum	2	0.50534093
site	toltec	1	0.50525004
site	fossil	3	0.5037273
site	preserves	1	0.49743664
site	nature	2	0.4970321
site	dundurn	1	0.49414712
site	cadw	1	0.49124345
site	historical	1	0.48770642
site	wildlife	2	0.4845063
site	sanctuary	1	0.48328787
site	ri	2	0.48056075
site	preservation	1	0.47980508
site	tati	1	0.47894543
site	repository	2	0.4750174
site	biosphere	1	0.4737003
site	website	1	0.8049686
site	sites	2	0.7793685
site	web	2	0.748807
site	twitter	1	0.73622406
site	portal	1	0.7332313
site	database	3	0.7282117
site	facebook	1	0.7269677
site	org	2	0.72074646
site	webpage	1	0.71232486
site	url	1	0.70705277
site	com	2	0.7068449
site	homepage	1	0.6955849
site	content	3	0.69372296
site	kidzui	1	0.69225895
site	gmail	1	0.69178265
site	deviantart	1	0.6917232
site	page	2	0.68725705
site	scrabulous	1	0.6862824
site	archive	1	0.6859594
site	flickr	1	0.68360263
site	email	1	0.67967325
site	profile	3	0.6784323
site	web	1	0.67715734
site	directory	1	0.67688817
site	uploads	1	0.6764556
site	websites	1	0.67635596
site	messenger	2	0.67615545
site	fotki	1	0.6726448
site	web	3	0.6724878
site	mouthshut	1	0.6706911
site	users	1	0.66918117
site	offline	1	0.6684212
site	ksp	1	0.6675427
site	datadirect	1	0.66298884
site	online	2	0.6600834
site	http	2	0.65943336
site	friendster	1	0.658608
site	docs	1	0.6578966
site	rss	1	0.6553797
site	hosting	1	0.6543519
site	search	1	0.65351385
site	intranets	1	0.6518724
site	server	2	0.65169907
site	opensocial	1	0.65064996
site	livejournal	1	0.6505836
site	newgrounds	1	0.6495289
site	upload	1	0.64894
site	sourceforge	1	0.6476423
site	adsense	1	0.6474021
site	pages	1	0.64674073
site	old	2	0.7476424
site	grounds	1	0.7469925
site	complex	2	0.7380416
site	cemetery	4	0.7298488
site	stands	1	0.7227086
site	penrhys	1	0.71922004
site	building	1	0.71291924
site	castle	2	0.69893813
site	estate	2	0.6971614
site	church	4	0.6901422
site	lighthouse	2	0.6859742
site	itself	1	0.67946786
site	fort	4	0.67924905
site	sited	1	0.6777684
site	today	2	0.66978645
site	wood	4	0.6691022
site	now	1	0.66853565
site	location	3	0.66661626
site	benslie	1	0.6660498
site	original	2	0.66594297
site	ruins	1	0.66490763
site	once	4	0.6598465
site	beside	1	0.6560284
site	spire	2	0.65545917
site	hillside	1	0.6519492
site	construction	1	0.65072703
site	derelict	1	0.6506604
site	property	2	0.6468145
site	hall	2	0.64632696
site	entrance	1	0.64570624
site	remains	2	0.644041
site	landmarked	1	0.6421411
site	tower	2	0.6368094
site	hilltop	1	0.63654804
site	house	5	0.63526285
site	buildings	1	0.63511854
site	terrace	1	0.6320841
site	erected	2	0.63102293
site	situated	2	0.631014
site	campus	2	0.629301
site	seafront	1	0.6276137
site	demolition	1	0.6273256
site	tomotley	1	0.6262994
site	brattonsville	1	0.6262172
site	schoolhouse	1	0.6260234
site	structure	2	0.6255592
site	built	3	0.62510717
site	town	5	0.6247952
site	roofless	1	0.62401986
site	reconstruction	2	0.6234377
help	prevent	2	0.8204995
help	helps	2	0.8099349
help	detect	1	0.7805398
help	induce	1	0.769472
help	eliminate	2	0.7649053
help	avoid	1	0.76033163
help	recover	2	0.751452
help	identify	1	0.75133705
help	affect	1	0.74730796
help	remove	1	0.7464246
help	potentially	1	0.74223274
help	improve	1	0.7408959
help	contribute	1	0.73685986
help	locate	1	0.7354699
help	keep	1	0.73536927
help	expand	2	0.73448324
help	destroy	3	0.72914356
help	further	2	0.7264542
help	reliably	1	0.7262552
help	allow	1	0.7235488
help	relieve	2	0.7224699
help	ability	1	0.7214017
help	predispose	1	0.718966
help	need	4	0.7175274
help	effectively	1	0.71605676
help	alter	1	0.71600336
help	mitigate	1	0.71507233
help	odors	1	0.7120881
help	lead	2	0.7119838
help	digest	2	0.7108628
help	aid	3	0.7107931
help	spread	1	0.71048415
help	sterilize	1	0.7090996
help	cause	1	0.7074812
help	exploit	1	0.70745766
help	disinfect	1	0.7073714
help	diagnose	1	0.7067821
help	minimize	1	0.70670277
help	properly	1	0.7050102
help	reduce	1	0.7022828
help	enhance	2	0.7005025
help	target	1	0.70001405
help	visualize	1	0.6998402
help	overcome	1	0.69928473
help	fail	1	0.69875675
help	targets	2	0.69860506
help	wounds	2	0.69818324
help	needed	1	0.69604737
help	treat	1	0.69379395
help	intubation	1	0.6936453
help	promises	1	0.88919276
help	keep	2	0.87071645
help	kunika	1	0.86514574
help	begs	1	0.8618148
help	them	1	0.8597168
help	kill	1	0.8585131
help	him	3	0.8563151
help	find	1	0.85533077
help	asks	1	0.8531975
help	let	2	0.8520191
help	convince	1	0.85051507
help	bring	1	0.8480173
help	leave	1	0.8460112
help	refuses	1	0.8378258
help	krishnakant	1	0.83602095
help	sunainaas	1	0.834206
help	tell	1	0.8338498
help	trishnaas	1	0.83318317
help	agrees	1	0.83065337
help	helps	1	0.83007884
help	save	1	0.8298039
help	convinces	1	0.82860684
help	finally	2	0.82827324
help	try	1	0.82615817
help	trishna	1	0.82519907
help	chandanas	1	0.8239836
help	persuades	1	0.823839
help	talk	2	0.8236896
help	decides	1	0.82267123
help	ask	1	0.8203673
help	take	2	0.8196542
help	escape	2	0.81926143
help	pleads	1	0.81810397
help	wants	1	0.81806284
help	needs	3	0.81788063
help	telling	1	0.8162334
help	everyone	1	0.81600684
help	comfort	2	0.81578356
help	trying	1	0.81516516
help	bladezz	1	0.81493944
help	warns	1	0.8117851
help	mohita	1	0.81090945
help	tries	1	0.8094143
help	come	1	0.80748254
help	threatens	1	0.8068142
help	get	1	0.80529195
help	hide	1	0.805151
help	seduce	1	0.80472046
help	everything	1	0.80235684
help	stay	1	0.80188626
help	aid	2	0.83310544
help	assistance	2	0.7893489
help	assist	3	0.73788786
help	attempted	1	0.7287914
help	efforts	1	0.71589935
help	fight	3	0.7098585
help	quell	1	0.7077666
help	seize	1	0.70685893
help	repatriate	1	0.70374197
help	join	3	0.7027034
help	secure	2	0.6957927
help	expel	1	0.69444215
help	retake	1	0.6918922
help	stop	4	0.6904975
help	pacify	1	0.6845423
help	envoys	1	0.6841845
help	plunder	1	0.6789428
help	refused	1	0.6788308
help	liberate	1	0.6783736
help	reinforcements	1	0.67664665
help	defend	1	0.67313117
help	escape	3	0.6727846
help	failed	2	0.672178
help	sought	1	0.671965
help	wanted	2	0.6717179
help	forced	1	0.6712833
help	against	4	0.670138
help	hoped	1	0.66936684
help	threatened	3	0.66761035
help	soldiers	2	0.66666436
help	negotiate	1	0.66531694
help	enlist	1	0.66505224
help	evacuate	1	0.6645775
help	surrender	2	0.66422105
help	invade	1	0.6618799
help	tried	1	0.6587843
help	continued	4	0.6578732
help	reconquer	1	0.65786415
help	send	1	0.65589
help	promised	1	0.65355414
help	bolster	1	0.65075135
help	resistance	1	0.6505915
help	abandon	1	0.64979917
help	fled	1	0.6458899
help	settle	1	0.64542377
help	emissaries	1	0.64150965
help	decided	1	0.64105934
help	reoccupy	1	0.6405333
help	seek	3	0.6393426
help	troops	4	0.63927126
life	early	2	0.8241987
life	biography	4	0.77563673
life	career	3	0.7525658
life	born	4	0.7357248
life	childhood	1	0.68353724
life	personal	4	0.67580634
life	education	1	0.65727067
life	biography	1	0.65502805
life	raised	3	0.64975345
life	background	3	0.62547714
life	political	2	0.614085
life	son	4	0.61289245
life	prominent	1	0.6025165
life	father	3	0.59583175
life	parents	1	0.586407
life	genealogist	1	0.5827436
life	mother	3	0.5789931
life	teens	1	0.5758211
life	thring	1	0.5704118
life	philanthropist	1	0.56101334
life	lederberg	1	0.55361193
life	spigelman	1	0.5502469
life	historian	1	0.54949963
life	mackler	1	0.5485842
life	educated	1	0.5485104
life	bohannan	1	0.54705846
life	legacy	1	0.5457698
life	family	3	0.54456717
life	besancon	2	0.5383304
life	hanslik	1	0.5379043
life	dykes	2	0.5376474
life	wilks	1	0.53692126
life	up	1	0.53421766
life	honner	1	0.53388363
life	stonemason	1	0.53312397
life	married	3	0.5325798
life	staines	2	0.5323491
life	hillyer	1	0.53139687
life	schoolteacher	1	0.53014237
life	salford	2	0.5294903
life	living	2	0.5282712
life	brooklyn	2	0.5279329
life	gendler	1	0.52780384
life	hilburn	1	0.52693504
life	rungius	1	0.5262762
life	tozier	1	0.52526224
life	nee	1	0.5241002
life	metz	2	0.5236589
life	slichter	1	0.52331114
life	macnicol	1	0.5231547
life	my	4	0.71250683
life	happiness	2	0.6904526
life	memories	2	0.67603236
life	secret	3	0.6724995
life	latest	2	0.66807085
life	love	4	0.6666542
life	moment	4	0.6655887
life	true	3	0.6566301
life	smell	2	0.6532732
life	ghosts	2	0.64597255
life	chatterbox	1	0.6441038
life	dreams	2	0.6439341
life	goodbye	2	0.64370775
life	night	4	0.64183605
life	beautiful	3	0.64074814
life	entitled	1	0.6401062
life	glu	2	0.63921016
life	boombox	1	0.6391679
life	breathless	1	0.6384774
life	chronicling	1	0.63687617
life	good	4	0.63654494
life	s	5	0.6342471
life	strut	2	0.6323618
life	journey	1	0.6315938
life	your	2	0.62990016
life	first	4	0.6249602
life	story	5	0.62420684
life	supernatural	2	0.6225405
life	truth	3	0.6217885
life	awakening	2	0.6216379
life	stormbreaker	1	0.61933255
life	satan	2	0.61858326
life	witching	1	0.6158106
life	friends	3	0.61357194
life	our	5	0.61290085
life	beyond	3	0.61062026
life	wildest	1	0.60917324
life	confessions	2	0.60899824
life	memoir	1	0.6070682
life	believers	2	0.60585195
life	dreamscapes	1	0.6049526
life	jaws	2	0.60437083
life	ugly	2	0.6035632
life	stranger	2	0.6010712
life	reflections	2	0.59935933
life	lovea	1	0.5991626
life	loving	2	0.59827447
life	god	3	0.5975508
life	second	3	0.5957854
life	gentle	2	0.5954144
life	own	4	0.79591316
life	dreams	1	0.76000184
life	father	1	0.753048
life	childhood	3	0.7377088
life	dream	1	0.73736346
life	memories	1	0.7346689
life	sisteras	1	0.71186876
life	friend	3	0.70775217
life	painful	2	0.70528686
life	mother	2	0.6999453
life	happiness	1	0.69677365
life	parents	2	0.6954296
life	wife	2	0.6825827
life	grief	1	0.6792835
life	davus	1	0.67854434
life	friends	2	0.67654645
life	wifeas	1	0.676405
life	love	1	0.67587435
life	admonishing	1	0.6756221
life	overbearing	1	0.6724675
life	tanaya	1	0.67222166
life	guilt	1	0.67192894
life	my	3	0.6717051
life	chloeas	1	0.6701315
life	affection	1	0.66969734
life	career	5	0.66499525
life	infidelities	1	0.6642708
life	sincerity	1	0.6632623
life	marriage	2	0.66285104
life	true	2	0.6603541
life	masuda	2	0.6595481
life	however	2	0.65877086
life	youth	3	0.65803695
life	yearns	1	0.6566991
life	grandchildren	2	0.6562818
life	orlene	1	0.6556184
life	irene	2	0.65498143
life	infidelity	1	0.65345913
life	grandfather	2	0.65330243
life	mind	1	0.6509172
life	grandmotheras	1	0.6496715
life	scythrop	1	0.6493899
life	innocence	1	0.6492859
life	daughter	2	0.64896876
life	widowhood	1	0.64818925
life	bacchis	1	0.6478308
life	ambition	1	0.6463801
life	muju	1	0.64535165
life	but	4	0.644917
life	earnestness	1	0.6447632
call	sign	1	0.87559545
call	letters	1	0.86179346
call	changed	1	0.8018932
call	callsign	1	0.7441982
call	lp	3	0.74314934
call	fm	3	0.6727297
call	fcc	1	0.6693735
call	communications	1	0.62911856
call	federal	1	0.62309396
call	rebroadcaster	1	0.60229576
call	wcfr	1	0.5861342
call	frequency	2	0.57585526
call	name	3	0.5716886
call	simulcasted	1	0.5681314
call	broadcasting	3	0.56331563
call	wlee	1	0.5623472
call	wlri	1	0.5602079
call	station	5	0.55847573
call	01	1	0.5569768
call	wrsi	1	0.55188245
call	simulcasting	1	0.54531235
call	knuj	1	0.543818
call	kmin	1	0.54272014
call	crtc	1	0.5389975
call	1fm	1	0.536374
call	3ak	1	0.53435737
call	wjdb	1	0.5312614
call	wsb	1	0.5295453
call	callsigns	1	0.52946204
call	9mhz	1	0.52704716
call	commission	2	0.52294433
call	07	2	0.5215325
call	amfm	1	0.52020776
call	wtte	1	0.5184894
call	weup	1	0.51732075
call	fm104	1	0.5161732
call	kfbt	1	0.5157356
call	3fm	1	0.5156885
call	wkzl	1	0.5153139
call	kxlp	1	0.5151663
call	whav	1	0.5136565
call	dial	2	0.5110338
call	wanb	1	0.5101518
call	licenced	1	0.50886
call	klac	1	0.5069944
call	96	4	0.50573677
call	ctvglobemedia	1	0.50556403
call	wnnj	1	0.50508565
call	09	2	0.50327337
call	gpb	1	0.50199634
call	callback	1	0.78653216
call	hlr	1	0.78227997
call	calls	2	0.78213847
call	message	1	0.7625038
call	sender	1	0.7535518
call	function	2	0.7527832
call	packstation	1	0.75267303
call	dslam	1	0.7492212
call	operatoras	1	0.747131
call	check	1	0.74550164
call	subroutine	1	0.74517554
call	connectionless	1	0.744307
call	address	1	0.74390423
call	user	1	0.74356824
call	queue	1	0.7388831
call	retrieve	2	0.7364382
call	option	3	0.73530793
call	connection	1	0.7349927
call	icmp	1	0.73378927
call	sip	1	0.73343056
call	transfer	3	0.73123765
call	personalization	1	0.73105836
call	sending	2	0.7297606
call	pbx	1	0.7270543
call	select	1	0.72658855
call	requester	1	0.725634
call	senders	1	0.7252515
call	checking	1	0.7251181
call	messages	1	0.72485566
call	authenticating	1	0.7243825
call	unicast	1	0.7242167
call	redirection	1	0.7217828
call	vmpi	1	0.72124636
call	automatically	1	0.71990764
call	ivr	1	0.7199026
call	register	2	0.7197019
call	useras	1	0.7192978
call	querying	1	0.71813005
call	transparently	1	0.7180949
call	telephone	3	0.7176844
call	mobi	1	0.7176353
call	pmset	1	0.71732163
call	send	2	0.7159806
call	tag	2	0.71590924
call	accessing	1	0.7157758
call	lookup	1	0.71539384
call	authenticate	1	0.71473473
call	dumb	2	0.7145605
call	mailbox	1	0.7133517
call	encrypting	1	0.7131498
call	apologize	1	0.7330299
call	ask	1	0.7020765
call	asking	1	0.70137244
call	thank	1	0.6992914
call	give	1	0.6951008
call	message	2	0.6940363
call	take	2	0.68050975
call	send	3	0.6672251
call	congratulate	1	0.654446
call	watch	3	0.6542032
call	telling	1	0.65172243
call	catch	2	0.6489966
call	shout	1	0.6481403
call	check	2	0.64257824
call	condolences	1	0.6419513
call	talk	2	0.6406727
call	phone	1	0.6395551
call	promise	1	0.6358903
call	keep	2	0.633636
call	advising	2	0.63208663
call	loathe	1	0.6316023
call	inviting	1	0.6313873
call	hear	1	0.63029903
call	goddamn	1	0.6296299
call	me	4	0.62743914
call	invite	1	0.6266941
call	deliver	2	0.6256911
call	applaud	1	0.6233981
call	shouting	1	0.6231109
call	pretending	1	0.62281775
call	bladezz	1	0.62199664
call	announce	1	0.62196845
call	wanting	1	0.6217069
call	youad	1	0.6209241
call	beat	4	0.6203195
call	granddad	1	0.6201464
call	asked	1	0.6196203
call	holiday	3	0.61908966
call	see	1	0.61669993
call	email	2	0.61535376
call	listen	1	0.6147237
call	move	4	0.6146937
call	pick	2	0.6145439
call	stop	1	0.61432195
call	listening	2	0.61389637
call	consider	3	0.6122625
call	jokingly	1	0.6105599
call	anybody	1	0.61043686
call	break	2	0.60957915
call	congratulating	1	0.6092569
three	four	1	0.95317173
three	six	2	0.94644374
three	two	1	0.93697816
three	seven	2	0.92816633
three	five	1	0.92184085
three	eight	3	0.9169538
three	nine	1	0.9013299
three	eleven	2	0.83200145
three	12	4	0.8256394
three	straight	2	0.82509786
three	only	4	0.81276464
three	16	2	0.81243896
three	11	3	0.8076174
three	22	3	0.80315256
three	consecutive	1	0.8030064
three	18	4	0.8005092
three	24	3	0.7965718
three	23	2	0.79370505
three	last	1	0.79337305
three	next	1	0.786175
three	14	4	0.78124285
three	26	2	0.77598643
three	25	2	0.77524257
three	32	2	0.7742737
three	19	4	0.774243
three	13	3	0.7724511
three	9a0	1	0.76690996
three	17	2	0.76549566
three	fryzel	1	0.7654294
three	10	3	0.76176447
three	first	1	0.76150167
three	playoff	2	0.7560368
three	28	3	0.74727595
three	27	3	0.7470486
three	over	4	0.7469473
three	31	3	0.74688333
three	another	2	0.74506843
three	34	1	0.7445376
three	shutouts	2	0.74356496
three	sixteen	1	0.74036485
three	21	1	0.7400513
three	games	3	0.73960817
three	33	1	0.7387346
three	wins	2	0.7386775
three	shorthanded	1	0.73767734
three	38	2	0.73551047
three	times	2	0.7346757
three	36	2	0.73235995
three	hester	2	0.7307476
three	undefeated	1	0.7305667
three	five	5	0.87651527
three	six	5	0.858012
three	four	5	0.82038075
three	nine	3	0.8104879
three	ten	1	0.80454934
three	several	4	0.80396104
three	fifteen	1	0.79502034
three	thirty	2	0.7904046
three	fourteen	3	0.77503633
three	twenty	1	0.7642795
three	eight	2	0.7616767
three	sixty	1	0.75354075
three	seven	3	0.74736434
three	consecutive	4	0.74677336
three	eighteen	2	0.7442167
three	seventy	2	0.7373764
three	forty	1	0.73582166
three	hundred	1	0.724859
three	fifty	2	0.71060234
three	next	2	0.70520693
three	within	4	0.69997555
three	few	1	0.6975626
three	two	3	0.69698024
three	eleven	3	0.6874045
three	ninety	2	0.6867624
three	thirteen	2	0.6833669
three	almost	2	0.6807984
three	forty	3	0.67685103
three	twelve	1	0.66971415
three	sixteen	3	0.6625198
three	nearly	2	0.66114265
three	twenty	4	0.65958744
three	seventeen	1	0.6579648
three	thousand	1	0.6423938
three	eighty	1	0.6384776
three	30	1	0.6373805
three	just	3	0.6343087
three	fifty	1	0.62782377
three	earlier	1	0.6265307
three	less	2	0.6240741
three	later	3	0.6018827
three	days	4	0.6017837
three	32	4	0.6015112
three	barely	2	0.6010331
three	eighty	2	0.600594
three	48	3	0.59592336
three	20	4	0.5931113
three	months	2	0.59075415
three	ten	3	0.58768976
three	weeks	2	0.5868748
three	two	2	0.9423686
three	five	2	0.7989729
three	seven	1	0.7853081
three	four	3	0.78319854
three	main	4	0.7761948
three	eleven	4	0.7548666
three	four	4	0.75353676
three	eight	1	0.72799814
three	six	3	0.7241802
three	arranged	1	0.7115365
three	sub	3	0.7110559
three	five	4	0.6983969
three	each	1	0.69718677
three	separate	2	0.69658613
three	ten	3	0.68922687
three	twelve	3	0.6812111
three	intersecting	2	0.67555916
three	grouped	1	0.67334867
three	six	4	0.67331487
three	split	1	0.66949004
three	all	4	0.66348827
three	distinct	1	0.662871
three	sections	3	0.65907156
three	individual	4	0.6574589
three	segments	3	0.65401983
three	several	2	0.6537606
three	divided	2	0.65060383
three	pairs	1	0.6442997
three	subsections	1	0.6415211
three	overlapping	1	0.63978016
three	rows	1	0.6376216
three	pair	1	0.63394463
three	sets	1	0.6330647
three	row	2	0.6329396
three	paired	3	0.6285117
three	quadrants	1	0.6253219
three	categories	1	0.62435454
three	bracketed	1	0.61761963
three	circles	2	0.6175151
three	together	3	0.6166964
three	section	3	0.6163518
three	bays	1	0.61557573
three	bases	3	0.61407655
three	subdivided	2	0.61403
three	separated	1	0.6129105
three	tiers	1	0.6124837
three	rectangles	1	0.6115492
three	adjacent	2	0.6109992
three	eight	4	0.60965127
three	semicircles	1	0.60767394
state	colorado	3	0.8075975
state	route	1	0.7853075
state	u	3	0.7800306
state	us395	1	0.7612496
state	description	1	0.75578237
